pickup_datetime,passenger_count,pk_id,dp_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,payment_type,total_amount,tip_amount,trip_distance
2011-02-01 00:23:00,1,1112,687,-73.978392,40.778013,-73.99152999999998,40.738713,9.7,CRD,12.7,2.0,3.5
2011-02-01 00:23:00,2,3849,3002,-73.982123,40.776012,-73.942338,40.794540000000005,13.3,CRD,17.3,3.0,3.88
2011-02-01 00:23:00,1,3930,3200,-74.00050299999998,40.729888,-73.97724699999999,40.726552000000005,7.7,CRD,11.7,3.0,1.83
2011-02-01 00:23:00,1,937,3894,-73.972983,40.795302,-73.96403999999998,40.807738,4.9,CRD,7.9,2.0,1.04
2011-02-01 00:23:00,5,2006,2629,-73.981778,40.73242,-73.93667999999998,40.814075,18.9,CSH,19.9,,7.08
2011-02-01 00:23:00,1,2656,3790,-73.95944199999998,40.782922,-73.951758,40.787659999999995,12.1,CRD,15.1,2.0,3.51
2011-02-01 00:23:00,3,1311,3716,-73.97174699999998,40.787295,-73.96759,40.802640000000004,5.7,CSH,6.7,,1.35
2011-02-01 00:23:00,5,947,2238,-73.96808799999998,40.802443,-73.98444999999998,40.782354999999995,6.5,CSH,7.5,,1.72
2011-02-01 00:23:00,3,1017,398,-73.96397299999998,40.76806,-73.95366999999999,40.76708,5.3,CRD,6.89,0.59,0.73
2011-02-01 00:23:00,1,1046,1376,-73.987847,40.721083,-73.987665,40.744021999999994,7.7,CSH,8.699999999999998,,2.27
2011-02-01 00:23:00,5,2381,3032,-73.96770499999998,40.756097,-73.985712,40.746428,6.1,CSH,7.1,,1.53
2011-02-01 00:23:00,1,1422,1020,-73.97913199999999,40.771825,-73.95789499999998,40.765382,5.7,CRD,8.199999999999998,1.5,1.37
2011-02-01 00:23:00,1,559,2766,-73.964628,40.807204999999996,-73.98498499999998,40.747575,16.9,CRD,20.9,3.0,5.5
2011-02-01 00:23:00,2,1097,2024,-73.995287,40.721552,-73.944057,40.801167,21.3,CRD,25.3,3.0,8.08
2011-02-01 00:23:00,1,3749,3929,-73.975235,40.75577,-74.001067,40.729392,9.3,CRD,11.3,1.0,2.66
2011-02-01 00:23:00,1,2800,2793,-73.971467,40.757665,-73.977108,40.749902,4.1,CRD,8.099999999999998,3.0,0.59
2011-02-01 00:23:00,1,1836,822,-73.99832499999998,40.750842,-73.983625,40.756408,6.1,CSH,7.1,,1.36
2011-02-01 00:23:00,1,2907,3781,-73.971643,40.754888,-73.958157,40.779188,7.3,CRD,9.3,1.0,2.07
2011-02-01 00:23:00,3,2448,3844,-73.963987,40.797975,-73.96788999999998,40.800353,4.9,CRD,6.05,0.15,0.98
2011-02-01 00:23:02,1,763,3260,-73.997538,40.721466,-73.994979,40.731667,6.5,CSH,7.5,,1.3
2011-02-01 00:23:02,1,4170,1777,-73.96660199999998,40.804087,-73.94855699999998,40.798242,6.1,CRD,8.099999999999998,1.0,1.1
2011-02-01 00:23:03,1,2286,2524,-73.979753,40.781434999999995,-73.93871,40.80489,10.1,CSH,11.1,,3.5
2011-02-01 00:23:03,1,4033,4441,-73.982117,40.777605,-73.94815899999999,40.78693,9.7,CSH,10.7,,2.6
2011-02-01 00:23:04,1,1694,2788,-73.970929,40.758297,-73.980936,40.745027,4.9,CRD,7.37,1.47,1.0
2011-02-01 00:23:05,1,3605,2354,-73.981938,40.746423,-73.989385,40.72619,6.5,CRD,9.0,1.5,1.7
2011-02-01 00:23:06,1,750,2438,-73.96630899999998,40.764828,-73.976951,40.779716,7.3,CRD,9.96,1.66,2.0
2011-02-01 00:23:09,1,974,3927,-73.98838,40.734635,-73.99978299999998,40.728375,4.9,CRD,6.78,0.88,1.0
2011-02-01 00:23:10,1,820,2213,-73.98437199999998,40.755043,-73.989401,40.768097999999995,5.7,CRD,8.04,1.34,1.3
2011-02-01 00:23:10,1,2431,1512,-73.982985,40.771661,-73.98379699999998,40.765412,3.7,CSH,4.7,,0.7
2011-02-01 00:23:11,1,1633,2459,-74.006714,40.731004999999996,-73.990143,40.762426,8.5,CRD,11.4,1.9,2.8
2011-02-01 00:23:11,1,2108,1514,-73.981601,40.762834999999995,-73.982752,40.767434,3.7,CRD,7.2,2.5,0.4
2011-02-01 00:23:13,1,3202,2933,-73.98638599999998,40.722381,-74.007052,40.743635999999995,8.9,CSH,9.9,,2.4
2011-02-01 00:23:14,1,2972,2795,-73.98129899999999,40.741668,-73.975554,40.752185,4.1,CSH,5.1,,0.8
2011-02-01 00:23:16,1,1014,3999,-73.968863,40.769975,-73.982425,40.767866999999995,4.5,CRD,6.5,1.0,1.0
2011-02-01 00:23:17,1,352,2865,-73.973387,40.763740000000006,-73.955492,40.776709999999994,6.1,CSH,7.1,,1.6
2011-02-01 00:23:18,1,561,4493,-73.958934,40.815332,-73.98609599999999,40.772617,12.9,CSH,13.9,,3.7
2011-02-01 00:23:19,1,2564,1854,-73.99040699999999,40.760853999999995,-73.995805,40.743840999999996,5.7,CSH,6.7,,1.5
2011-02-01 00:23:23,2,2352,2779,-73.99068099999998,40.724610999999996,-73.98568199999998,40.735302000000004,4.9,CSH,5.9,,0.9
2011-02-01 00:23:24,1,1460,2134,-73.99148099999998,40.749082,-73.991943,40.764653,6.1,CRD,8.099999999999998,1.0,1.5
2011-02-01 00:23:25,1,822,361,-73.983424,40.756192,-73.990026,40.746786,5.3,CSH,6.3,,1.1
2011-02-01 00:23:25,1,2041,146,-73.959838,40.770903999999994,-73.978842,40.787762,7.7,CSH,8.699999999999998,,2.0
2011-02-01 00:23:30,1,547,867,-73.96953499999998,40.797992,-73.99766099999998,40.761086,11.3,CRD,14.76,2.46,3.3
2011-02-01 00:23:32,1,1527,1685,-73.95159599999998,40.810327,-73.94826,40.79485,6.1,CSH,7.1,,1.5
2011-02-01 00:23:34,1,1347,2188,-73.98895799999998,40.734049,-73.98290899999999,40.731444,3.7,CSH,4.7,,0.4
2011-02-01 00:23:37,1,1119,928,-73.992114,40.764173,-73.977784,40.789003,7.3,CRD,9.96,1.66,2.0
2011-02-01 00:23:38,1,4000,4497,-73.981565,40.768581,-73.969481,40.785438,5.7,CSH,6.7,,1.3
2011-02-01 00:23:41,1,1035,4313,-74.011689,40.703502,-73.987329,40.739677,12.1,CRD,15.06,1.96,3.4
2011-02-01 00:23:47,2,4488,3108,-73.976518,40.785877,-73.94837699999998,40.803754999999995,8.5,CSH,9.5,,2.4
2011-02-01 00:23:48,1,4316,3276,-73.98410099999998,40.744116999999996,-74.00897899999998,40.730402000000005,7.3,CRD,9.96,1.66,2.1
2011-02-01 00:23:48,1,948,1578,-74.006292,40.739658,-74.009763,40.722105,6.5,CSH,7.5,,1.6
2011-02-01 00:23:48,1,512,2435,-73.982293,40.769052,-73.978362,40.777295,4.9,CSH,5.9,,0.9
2011-02-01 00:23:49,1,2164,1989,-73.968238,40.755592,-73.98185499999998,40.735811,6.1,CRD,8.099999999999998,1.0,1.5
2011-02-01 00:23:54,1,2972,1124,-73.98128099999998,40.741372,-74.009918,40.706068,13.7,CSH,14.7,,4.8
2011-02-01 00:23:57,1,2142,2103,-73.985264,40.738994,-73.98478299999998,40.759279,7.7,CSH,8.699999999999998,,2.0
2011-02-01 00:23:57,1,2004,2881,-74.006833,40.744005,-73.95381,40.801874,20.1,CRD,24.26,3.16,7.5
2011-02-01 00:23:58,1,1831,2659,-73.99095799999999,40.751059999999995,-73.95479399999999,40.780825,10.1,CSH,11.1,,3.3
2011-02-01 00:23:58,1,2444,926,-73.96823399999998,40.792513,-73.979089,40.786547999999996,4.9,CRD,7.9,2.0,1.0
2011-02-01 00:23:59,2,2013,1012,-73.960668,40.778191,-73.960212,40.762928,6.1,CRD,8.16,1.06,1.4
2011-02-01 00:24:00,1,3882,1459,-73.98339799999998,40.771062,-73.99248799999998,40.748383000000004,6.9,CSH,7.9,,1.93
2011-02-01 00:24:00,5,2401,2356,-73.94897299999998,40.78176,-73.98839499999998,40.727509999999995,12.5,CSH,13.5,,4.32
2011-02-01 00:24:00,1,4340,2646,-73.97034999999998,40.759845,-73.97613699999998,40.748670000000004,4.9,CRD,7.9,2.0,0.94
2011-02-01 00:24:00,1,3072,1460,-74.002662,40.7072,-73.991825,40.749002000000004,14.9,CSH,15.9,,4.9
2011-02-01 00:24:00,1,1888,786,-74.01115299999998,40.7103,-74.00207799999998,40.730062,5.3,CRD,8.3,2.0,1.46
2011-02-01 00:24:00,1,2159,2971,-73.97683,40.75929,-73.98491799999998,40.736508,6.9,CRD,8.9,1.0,1.94
2011-02-01 00:24:00,1,816,1172,-73.986118,40.752128000000006,-73.94498299999998,40.823642,18.5,CRD,23.3,3.8,7.309999999999999
2011-02-01 00:24:00,1,2785,803,-73.98443,40.739383000000004,-73.99252199999998,40.742778,3.7,CSH,4.7,,0.48
2011-02-01 00:24:00,1,2384,3927,-73.96595999999998,40.758602,-73.99946,40.728336999999996,10.9,CRD,12.9,1.0,3.58
2011-02-01 00:24:00,1,1145,803,-73.96907799999998,40.761203,-73.99273199999999,40.742858,8.099999999999998,CSH,9.1,,2.21
2011-02-01 00:24:00,1,143,1881,-73.97289,40.785328,-73.974148,40.788911999999996,3.7,CSH,4.7,,0.48
2011-02-01 00:24:00,5,459,584,-73.98513699999998,40.759722,-73.94743699999998,40.830859999999994,18.1,CRD,22.82,3.72,6.99
2011-02-01 00:24:00,1,4487,539,-73.977502,40.784295,-73.973467,40.792883,3.7,CRD,6.7,2.0,0.72
2011-02-01 00:24:00,5,2283,3271,-73.981773,40.778555,-73.951513,40.793668,9.3,CRD,13.3,3.0,2.87
2011-02-01 00:24:00,1,1942,1626,-73.99199199999998,40.735412,-74.00765,40.725967,6.9,CSH,7.9,,1.73
2011-02-01 00:24:00,1,1693,2041,-73.97239299999998,40.759183,-73.959845,40.770796999999995,4.9,CSH,5.9,,1.22
2011-02-01 00:24:00,5,579,2912,-73.949628,40.827746999999995,-73.948812,40.786013,14.1,CSH,15.1,,4.06
2011-02-01 00:24:00,5,831,1473,-73.979003,40.762018,-73.95294699999998,40.776733,7.7,CRD,10.7,2.0,2.26
2011-02-01 00:24:00,1,3195,420,-74.00636799999998,40.706063,-73.978978,40.78217,16.5,CRD,21.75,4.25,6.06
2011-02-01 00:24:00,1,1147,2570,-73.96519999999998,40.759583,-73.984712,40.768555,7.3,CRD,11.3,3.0,1.63
2011-02-01 00:24:00,2,1633,4277,-74.00673299999998,40.730979999999995,-73.99467799999998,40.750408,5.3,CRD,8.3,2.0,1.52
2011-02-01 00:24:00,1,3216,2004,-74.00778699999998,40.739427,-74.006718,40.744279999999996,4.1,CSH,5.1,,0.55
2011-02-01 00:24:00,5,3154,2247,-74.010087,40.712292,-73.97300199999998,40.797803,18.9,CRD,24.75,4.85,6.91
2011-02-01 00:24:00,5,2207,441,-73.98740999999998,40.770672999999995,-73.98931999999999,40.740645,10.1,CSH,11.1,,3.42
2011-02-01 00:24:00,1,820,2675,-73.98415199999998,40.755113,-73.98591299999998,40.74411,4.9,CRD,8.9,3.0,1.16
2011-02-01 00:24:00,1,2033,4152,-74.001965,40.726323,-73.99200999999998,40.716405,6.5,CRD,8.5,1.0,1.32
2011-02-01 00:24:00,1,1854,4000,-73.995597,40.744192,-73.98198999999998,40.768417,7.3,CRD,11.3,3.0,2.03
2011-02-01 00:24:00,1,1752,2799,-73.988842,40.736662,-73.972667,40.756515,9.7,CRD,12.7,2.0,0.25
2011-02-01 00:24:01,1,2070,1750,-73.99496399999998,40.7455,-73.976088,40.794771000000004,11.7,CSH,12.7,,4.1
2011-02-01 00:24:01,1,1082,3063,-74.00151099999998,40.73723,-73.993161,40.762772,7.3,CSH,8.3,,2.1
2011-02-01 00:24:01,2,885,849,-74.004801,40.730288,-74.00725899999999,40.715992,5.3,CSH,6.3,,1.2
2011-02-01 00:24:02,1,460,1511,-73.98524299999998,40.760308,-73.984425,40.764786,4.1,CRD,6.37,1.27,0.5
2011-02-01 00:24:03,2,655,2645,-74.007456,40.741035,-73.97744899999998,40.749784000000005,9.3,CSH,10.3,,2.6
2011-02-01 00:24:03,4,4006,806,-73.994662,40.724752,-73.990785,40.745540999999996,8.5,CRD,11.4,1.9,2.1
2011-02-01 00:24:03,1,2270,4263,-73.998289,40.722677000000004,-73.98843599999998,40.730321,5.7,CSH,6.7,,0.8
2011-02-01 00:24:04,1,1626,4340,-74.007858,40.725837,-73.97019799999998,40.759927000000005,10.9,CSH,11.9,,4.0
2011-02-01 00:24:07,1,459,120,-73.98485499999998,40.759563,-74.00363199999998,40.759138,6.1,CSH,7.1,,1.3
2011-02-01 00:24:11,1,949,1591,-74.00788799999998,40.740522,-74.007851,40.732788,3.7,CSH,4.7,,0.6
2011-02-01 00:24:11,3,949,2570,-74.00779699999998,40.7406,-73.985096,40.768622,15.3,CRD,19.56,3.26,4.4
2011-02-01 00:24:14,1,2983,1514,-73.97021099999999,40.756842,-73.98264899999998,40.767174,6.9,CSH,7.9,,1.2
2011-02-01 00:24:14,1,3207,1827,-73.97849999999998,40.724629,-73.992866,40.724337,5.3,CRD,6.8,0.5,1.0
2011-02-01 00:24:17,1,1494,2283,-73.99405299999998,40.751290000000004,-73.981398,40.778918,7.7,CSH,8.699999999999998,,2.3
2011-02-01 00:24:18,2,763,508,-73.99754299999998,40.721273,-73.990836,40.733933,4.9,CSH,5.9,,1.0
2011-02-01 00:24:21,1,4030,1308,-73.986391,40.72206,-73.99005099999998,40.729391,4.5,CSH,5.5,,0.7
2011-02-01 00:24:23,1,1502,3203,-73.98971799999998,40.757183000000005,-73.984736,40.724197,10.5,CRD,13.8,2.3,3.1
2011-02-01 00:24:26,1,460,1259,-73.98530499999998,40.760308,-73.974012,40.784040000000005,8.099999999999998,CRD,10.46,1.36,2.2
2011-02-01 00:24:27,1,2978,1696,-73.97463399999998,40.750903,-73.96751,40.756541999999996,4.5,CSH,5.5,,0.8
2011-02-01 00:24:28,1,3288,2270,-74.003309,40.734252000000005,-73.997766,40.722590999999994,5.7,CRD,7.7,1.0,1.2
2011-02-01 00:24:29,1,1113,4061,-73.981071,40.779405,-73.95227699999998,40.803003000000004,8.5,CRD,11.87,2.37,2.6
2011-02-01 00:24:29,1,402,3750,-73.951986,40.769309,-73.972863,40.759074,6.5,CRD,8.5,1.0,1.7
2011-02-01 00:24:31,1,3198,3926,-73.981909,40.728322999999996,-73.999235,40.72784,6.5,CSH,7.5,,1.2
2011-02-01 00:24:32,1,1387,1489,-74.01011699999998,40.720548,-74.00031899999999,40.742726,6.5,CRD,9.5,2.0,1.9
2011-02-01 00:24:36,2,1715,1502,-74.000462,40.727334,-73.989917,40.757228999999995,8.5,CSH,9.5,,2.4
2011-02-01 00:24:36,1,4294,1713,-74.00506899999999,40.741446,-74.002432,40.724779999999996,5.7,CRD,8.699999999999998,2.0,1.3
2011-02-01 00:24:36,1,2309,2840,-73.959625,40.808898,-73.96424499999999,40.794962,5.3,CSH,6.3,,1.2
2011-02-01 00:24:36,1,1325,1623,-73.98390899999998,40.726213,-74.008319,40.719909,8.099999999999998,CRD,10.46,1.36,2.0
2011-02-01 00:24:36,2,1104,2990,-73.979956,40.752408,-73.957509,40.774355,7.3,CRD,9.3,1.0,2.2
2011-02-01 00:24:37,3,1732,1118,-73.955567,40.772583000000004,-73.98931799999998,40.763144,8.9,CSH,9.9,,2.6
2011-02-01 00:24:37,1,2188,1855,-73.98298,40.731592,-74.00112799999998,40.746446999999996,6.9,CSH,7.9,,1.7
2011-02-01 00:24:39,1,1044,2991,-73.98909299999998,40.721342,-73.95583399999998,40.775719,12.1,CRD,14.1,1.0,4.4
2011-02-01 00:24:42,1,495,3452,-73.99775699999998,40.724252,-74.013757,40.702288,6.5,CSH,7.5,,1.7
2011-02-01 00:24:48,1,4203,2070,-74.00537699999998,40.721999,-73.99449699999998,40.745286,6.1,CRD,9.1,2.0,1.9
2011-02-01 00:24:50,1,150,1346,-73.959923,40.813745000000004,-73.950061,40.829552,6.5,CRD,8.25,0.75,1.6
2011-02-01 00:24:51,1,1801,795,-73.99268999999998,40.758292,-73.99804299999998,40.736165,6.5,CSH,7.5,,1.9
2011-02-01 00:24:52,1,763,3207,-73.99722099999998,40.721084999999995,-73.97811899999999,40.724351,6.9,CRD,8.9,1.0,1.4
2011-02-01 00:24:56,1,2109,2682,-73.98156899999998,40.763271,-73.980108,40.751869,5.7,CRD,8.37,1.67,1.1
2011-02-01 00:24:58,1,1591,170,-74.007429,40.73292,-74.015612,40.711487,6.9,CSH,7.9,,1.7
2011-02-01 00:24:58,2,852,1811,-74.00695299999998,40.748718,-73.96273999999998,40.766627,12.1,CRD,15.72,2.62,3.7
2011-02-01 00:25:00,1,2464,679,-73.994455,40.761233000000004,-74.01652699999998,40.716573,11.7,CSH,12.7,,4.04
2011-02-01 00:25:00,1,831,1675,-73.979428,40.76211,-73.98043199999998,40.738704999999996,7.7,CRD,12.7,4.0,2.23
2011-02-01 00:25:00,1,1744,3219,-73.976157,40.727925,-73.98267299999999,40.733175,4.9,CSH,5.9,,0.8399999999999997
2011-02-01 00:25:00,1,2430,1046,-73.988867,40.729917,-73.98775999999998,40.72121,4.9,CSH,5.9,,0.87
2011-02-01 00:25:00,2,2692,1658,-73.971672,40.762834999999995,-73.965255,40.762625,4.1,CSH,5.1,,0.74
2011-02-01 00:25:00,5,1108,2511,-73.97298499999998,40.749153,-74.00690999999999,40.70409,13.3,CSH,14.3,,5.25
2011-02-01 00:25:00,5,1115,2361,-73.97743299999999,40.757946999999994,-73.98289799999999,40.735278,7.7,CRD,10.7,2.0,1.99
2011-02-01 00:25:00,2,687,3440,-73.99193199999999,40.738262,-74.00830499999998,40.711737,7.7,CSH,8.699999999999998,,2.37
2011-02-01 00:25:00,1,494,2755,-73.998733,40.723108,-73.979203,40.727934999999995,6.5,CSH,7.5,,1.58
2011-02-01 00:25:00,1,539,4391,-73.973107,40.793065000000006,-73.955197,40.812042,7.7,CRD,10.7,2.0,2.02
2011-02-01 00:25:00,5,1963,835,-73.971312,40.755282,-73.97708,40.764522,5.7,CSH,6.7,,1.01
2011-02-01 00:25:00,2,949,4297,-74.007745,40.740596999999994,-74.00573199999998,40.740202000000004,3.3,CSH,4.3,,0.25
2011-02-01 00:25:00,5,3748,1399,-73.97356999999998,40.757803,-73.982448,40.748635,4.9,CRD,6.9,1.0,0.97
2011-02-01 00:25:00,1,1402,2979,-73.97781999999998,40.746088,-73.97422299999998,40.75139,3.7,CRD,5.7,1.0,0.46
2011-02-01 00:25:00,1,4170,1687,-73.96622999999998,40.80393,-73.945417,40.793575,7.3,CSH,8.3,,1.39
2011-02-01 00:25:00,2,1079,4445,-73.99998499999998,40.734777,-74.00688199999999,40.730354999999996,4.1,CSH,5.1,,0.61
2011-02-01 00:25:00,2,3884,2023,-73.98723699999998,40.771018,-73.945927,40.802155,11.3,CRD,12.3,,3.79
2011-02-01 00:25:00,4,2445,3562,-73.967685,40.792868,-73.965422,40.805296999999996,6.1,CRD,8.599999999999998,1.5,1.17
2011-02-01 00:25:00,1,3859,128,-73.98208199999999,40.773675,-73.96316,40.799372999999996,7.7,CSH,8.699999999999998,,2.22
2011-02-01 00:25:00,2,4267,1063,-74.00274299999998,40.733865,-73.99084,40.718522,6.5,CSH,7.5,,1.58
2011-02-01 00:25:00,1,3254,921,-73.99920999999999,40.724978,-73.982697,40.782208000000004,13.3,CRD,18.3,4.0,4.98
2011-02-01 00:25:00,1,1692,2803,-73.974165,40.759747,-73.96804499999999,40.762338,4.1,CRD,6.6,1.5,0.5
2011-02-01 00:25:00,5,360,2106,-73.988265,40.74592,-73.983147,40.761996999999994,5.7,CRD,8.699999999999998,2.0,1.38
2011-02-01 00:25:00,1,1264,1164,-74.00149,40.724338,-73.948255,40.815593,21.3,CRD,26.66,4.36,8.32
2011-02-01 00:25:00,1,360,2978,-73.98805799999998,40.746177,-73.974142,40.75094,6.5,CRD,9.0,1.5,1.37
2011-02-01 00:25:00,2,463,1831,-73.98354299999998,40.762428,-73.99015699999998,40.750741999999995,4.9,CRD,7.0,1.1,0.94
2011-02-01 00:25:00,1,3754,2103,-73.96919699999998,40.764334999999996,-73.984727,40.758947,6.1,CRD,10.1,3.0,1.37
2011-02-01 00:25:00,2,360,4380,-73.988293,40.74592,-74.00539499999998,40.723002,7.7,CSH,8.699999999999998,,2.21
2011-02-01 00:25:00,1,1930,2991,-73.993257,40.74712,-73.95640999999999,40.775443,10.1,CRD,12.1,1.0,3.42
2011-02-01 00:25:00,1,951,789,-73.993852,40.72743,-74.001198,40.731535,4.1,CSH,5.1,,0.5
2011-02-01 00:25:00,1,3385,1109,-73.974947,40.755497999999996,-73.97114,40.748717,5.7,CRD,8.699999999999998,2.0,0.97
2011-02-01 00:25:00,1,2753,2530,-73.983828,40.730115000000005,-73.95534,40.785925,15.7,CRD,19.94,3.24,6.36
2011-02-01 00:25:00,2,2605,2350,-73.98309499999999,40.744652,-73.99162699999998,40.723777,6.5,CRD,8.5,1.0,1.82
2011-02-01 00:25:00,3,831,1316,-73.979515,40.761947,-73.952888,40.785958,7.7,CRD,10.7,2.0,2.52
2011-02-01 00:25:00,1,404,2810,-73.95084,40.770875,-73.959092,40.774903,3.7,CSH,4.7,,0.56
2011-02-01 00:25:08,1,2646,945,-73.975747,40.748897,-73.969598,40.800133,14.1,CSH,15.1,,4.6
2011-02-01 00:25:08,1,4380,1161,-74.005116,40.722949,-73.95172499999998,40.811685,20.5,CRD,24.0,2.5,8.199999999999998
2011-02-01 00:25:08,1,812,1502,-73.98787299999998,40.74982,-73.9901,40.756966999999996,3.7,CRD,5.7,1.0,0.7
2011-02-01 00:25:11,2,763,898,-73.997485,40.721232,-73.99376499999998,40.732768,5.3,CSH,6.3,,1.0
2011-02-01 00:25:11,1,2159,1786,-73.976966,40.759482,-73.98117899999998,40.733998,7.7,CRD,10.7,2.0,2.2
2011-02-01 00:25:11,1,2198,301,-74.004435,40.721663,-73.93558,40.857085,28.5,CSH,29.5,,11.3
2011-02-01 00:25:14,2,4014,952,-73.99264599999998,40.723925,-73.991624,40.726658,2.9,CSH,3.9,,0.1
2011-02-01 00:25:20,2,1642,3244,-74.00574399999999,40.737037,-73.96051199999998,40.761586,12.1,CRD,16.37,3.27,4.3
2011-02-01 00:25:21,1,2369,2142,-73.976455,40.744168,-73.985247,40.738959,4.5,CRD,5.5,,0.7
2011-02-01 00:25:22,2,2106,1501,-73.982928,40.761375,-73.990341,40.756795000000004,4.1,CSH,5.1,,0.6
2011-02-01 00:25:24,1,4265,1732,-73.96671499999998,40.761771,-73.95586899999999,40.772886,4.9,CSH,5.9,,1.0
2011-02-01 00:25:27,1,3918,1667,-73.992294,40.725093,-73.948204,40.778643,11.7,CRD,14.6,1.9,4.6
2011-02-01 00:25:29,1,819,2990,-73.984531,40.754457,-73.957639,40.774578000000005,8.099999999999998,CRD,11.1,2.0,2.4
2011-02-01 00:25:30,2,1711,2570,-74.00472999999998,40.722879999999996,-73.98478100000001,40.768584999999995,11.7,CRD,15.24,2.54,4.2
2011-02-01 00:25:33,1,2291,2448,-73.972544,40.790972,-73.96386099999998,40.797878000000004,4.5,CSH,5.5,,0.8
2011-02-01 00:25:38,1,3749,2365,-73.97528099999998,40.755813,-73.97853,40.741133000000005,6.1,CRD,9.1,2.0,1.4
2011-02-01 00:25:39,4,763,3098,-73.99745,40.721367,-73.99025899999998,40.731722999999995,4.5,CSH,5.5,,0.8
2011-02-01 00:25:39,2,1502,2021,-73.98984499999999,40.757086,-73.991466,40.749986,4.1,CSH,5.1,,0.6
2011-02-01 00:25:41,1,2686,1018,-73.97678999999998,40.755643,-73.962404,40.767336,5.7,CRD,8.37,1.67,1.3
2011-02-01 00:25:51,1,2940,1046,-73.99856199999999,40.724734999999995,-73.987728,40.721203,6.5,CSH,7.5,,1.1
2011-02-01 00:25:52,2,514,1502,-73.9826,40.771545,-73.99021399999998,40.757364,5.7,CRD,8.699999999999998,2.0,1.2
2011-02-01 00:25:52,1,2607,2521,-73.979814,40.743248,-74.00630599999998,40.70661,11.3,CRD,14.14,1.84,4.2
2011-02-01 00:25:53,2,763,3098,-73.997488,40.721288,-73.990301,40.731627,6.1,CRD,8.0,0.9,1.1
2011-02-01 00:25:53,1,3750,2975,-73.97293,40.759149,-73.977491,40.747051,5.3,CRD,7.24,0.94,1.0
2011-02-01 00:25:53,1,2787,1942,-73.9811,40.744578000000004,-73.99172299999998,40.735261,4.5,CRD,7.0,1.5,1.0
2011-02-01 00:25:54,1,811,1126,-73.98814399999999,40.748796,-73.988189,40.759173,5.3,CRD,7.559999999999999,1.26,1.1
2011-02-01 00:25:56,1,3234,3193,-73.98717999999998,40.725118,-74.008036,40.738147,7.7,CSH,8.699999999999998,,2.0
2011-02-01 00:25:59,1,2162,1509,-73.97214699999999,40.757064,-73.98548499999998,40.763425,8.5,CSH,9.5,,1.8
2011-02-01 00:25:59,2,1074,2101,-73.99701799999998,40.720078,-73.98593099999998,40.757669,10.1,CSH,11.1,,3.2
2011-02-01 00:26:00,3,3928,3926,-74.00044699999998,40.728846999999995,-73.999288,40.727843,2.5,CRD,3.5,,0.11
2011-02-01 00:26:00,1,735,2602,-74.00793,40.706272999999996,-73.973327,40.743775,11.7,CRD,14.7,2.0,4.24
2011-02-01 00:26:00,4,2109,934,-73.981668,40.763937,-73.974788,40.793167,10.5,CRD,13.5,2.0,3.53
2011-02-01 00:26:00,1,2312,4068,-73.95553699999999,40.814367,-73.940972,40.818967,6.1,CSH,7.1,,1.25
2011-02-01 00:26:00,1,693,1325,-74.008503,40.745145,-73.983518,40.726187,8.5,CSH,9.5,,2.19
2011-02-01 00:26:00,1,2943,4476,-73.993352,40.730959999999996,-73.96749199999998,40.759822,8.9,CSH,9.9,,2.64
2011-02-01 00:26:00,1,318,1051,-73.997648,40.720977000000005,-73.98302199999999,40.719863000000004,5.7,CSH,6.7,,0.94
2011-02-01 00:26:00,1,1616,4413,-74.01164199999998,40.721962,-74.010807,40.715398,3.7,CRD,5.7,1.0,0.46
2011-02-01 00:26:00,1,4297,1365,-74.005643,40.740491999999996,-74.00721,40.706517,13.7,CSH,14.7,,4.64
2011-02-01 00:26:00,1,1949,1651,-73.95573,40.768562,-73.96016999999999,40.769942,3.3,CSH,4.3,,0.28
2011-02-01 00:26:00,1,1126,420,-73.98856499999998,40.759305,-73.978875,40.782272999999996,6.1,CRD,9.1,2.0,1.75
2011-02-01 00:26:00,5,4029,4013,-74.00204499999998,40.72795,-73.99436699999998,40.724708,3.7,CRD,8.699999999999998,4.0,0.47
2011-02-01 00:26:00,3,1499,2822,-73.990975,40.75558,-73.946143,40.792388,14.1,CSH,15.1,,5.19
2011-02-01 00:26:00,2,1504,4493,-73.98803199999999,40.75974,-73.98575499999998,40.77213,6.5,CRD,9.5,2.0,1.56
2011-02-01 00:26:00,2,387,2915,-73.958917,40.759855,-73.984773,40.72831,12.9,CRD,16.9,3.0,4.57
2011-02-01 00:26:00,2,805,1503,-73.991298,40.745067999999996,-73.98903799999998,40.758282,4.9,CSH,5.9,,1.2
2011-02-01 00:26:00,1,1046,2628,-73.987802,40.721146999999995,-74.005723,40.726228000000006,7.7,CSH,8.699999999999998,,1.64
2011-02-01 00:26:00,2,2305,2437,-73.96375999999998,40.802912,-73.977323,40.779555,9.3,CRD,12.3,2.0,2.54
2011-02-01 00:26:00,1,1045,1740,-73.988591,40.721271,-73.982906,40.730827000000005,4.5,CRD,6.32,0.8199999999999998,0.7
2011-02-01 00:26:00,5,4277,2540,-73.9948,40.7502,-73.95240799999999,40.781362,12.5,CRD,15.5,2.0,3.97
2011-02-01 00:26:00,1,1836,843,-73.998097,40.7509,-73.94419,40.788377000000004,16.9,CSH,17.9,,0.56
