id,node_lon,node_lat,center_id,center_lon,center_lat
1014,-73.9300052,40.8678058,3458,-73.933427,40.8630268
1015,-73.968904,40.769901,3274,-73.971648,40.766143
1016,-73.9673032,40.7692257,3274,-73.971648,40.766143
1017,-73.9655883,40.7685,3274,-73.971648,40.766143
1018,-73.9640743,40.7678636,3274,-73.971648,40.766143
1019,-73.962472,40.7671877,3274,-73.971648,40.766143
1020,-73.9602282,40.7662424,399,-73.953249,40.7675414
1021,-73.9578668,40.765245,399,-73.953249,40.7675414
1022,-74.0024762,40.7303374,2279,-74.0083464,40.7259304
1023,-74.0028182,40.730922,2279,-74.0083464,40.7259304
1024,-74.0031289,40.7314683,2279,-74.0083464,40.7259304
1025,-74.0032895,40.7317466,1268,-73.9965691,40.7295629
1026,-74.0039756,40.732925,2279,-74.0083464,40.7259304
1027,-74.0042514,40.7333991,1268,-73.9965691,40.7295629
1028,-74.004561,40.73401,655,-74.0074994,40.7409399
1029,-74.0047458,40.7346517,655,-74.0074994,40.7409399
1030,-74.0049302,40.7352971,655,-74.0074994,40.7409399
1031,-74.0051271,40.7359654,655,-74.0074994,40.7409399
1032,-73.9930401,40.725467,1268,-73.9965691,40.7295629
1033,-74.0115503,40.7049909,3392,-74.0095878,40.7020107
1034,-74.011569,40.704249,3392,-74.0095878,40.7020107
1035,-74.011576,40.7040261,3392,-74.0095878,40.7020107
1036,-74.0115825,40.7035187,3392,-74.0095878,40.7020107
1037,-74.0115091,40.7029687,3392,-74.0095878,40.7020107
1038,-74.0111561,40.7017938,3392,-74.0095878,40.7020107
1039,-73.9979893,40.7127279,4523,-74.0008317,40.7130749
1040,-73.9977759,40.7119737,4523,-74.0008317,40.7130749
1041,-73.9838868,40.7132012,2161,-73.9867058,40.7159628
1042,-73.9836161,40.7113179,2161,-73.9867058,40.7159628
1043,-73.9908948,40.7221825,2161,-73.9867058,40.7159628
1044,-73.9892727,40.7216919,2161,-73.9867058,40.7159628
1045,-73.9889948,40.7216077,2161,-73.9867058,40.7159628
1046,-73.9885157,40.7214626,2161,-73.9867058,40.7159628
1047,-73.9877644,40.7212346,904,-73.982228,40.727846
1048,-73.986948,40.7209878,2161,-73.9867058,40.7159628
1049,-73.986157,40.7207483,2161,-73.9867058,40.7159628
1050,-73.9853164,40.7204937,2161,-73.9867058,40.7159628
1051,-73.9844697,40.7202373,2161,-73.9867058,40.7159628
1052,-73.9827945,40.7197299,2161,-73.9867058,40.7159628
1053,-73.9931529,40.7228307,1268,-73.9965691,40.7295629
1054,-73.9916591,40.7224082,1268,-73.9965691,40.7295629
1055,-73.99336,40.71907,2161,-73.9867058,40.7159628
1056,-73.9845346,40.7163967,2161,-73.9867058,40.7159628
1057,-73.986194,40.7168982,2161,-73.9867058,40.7159628
1058,-73.98704,40.717157,2161,-73.9867058,40.7159628
1059,-73.987879,40.717409,2161,-73.9867058,40.7159628
1060,-73.988671,40.71765,2161,-73.9867058,40.7159628
1061,-73.9894779,40.7178944,2161,-73.9867058,40.7159628
1062,-73.9902319,40.7181237,2161,-73.9867058,40.7159628
1063,-73.990716,40.718269,2161,-73.9867058,40.7159628
1064,-73.9909824,40.7183505,2161,-73.9867058,40.7159628
1065,-73.992621,40.718851,2161,-73.9867058,40.7159628
1066,-74.00438,40.724055,2279,-74.0083464,40.7259304
1067,-74.003635,40.723682,2279,-74.0083464,40.7259304
1068,-74.0029712,40.7233191,2279,-74.0083464,40.7259304
1069,-74.0021754,40.7229283,2279,-74.0083464,40.7259304
1070,-74.0014071,40.7225511,2279,-74.0083464,40.7259304
1071,-74.0006571,40.7221828,2279,-74.0083464,40.7259304
1072,-73.999031,40.721421,4523,-74.0008317,40.7130749
1073,-73.998196,40.721063,4523,-74.0008317,40.7130749
1074,-73.997349,40.720705,4523,-74.0008317,40.7130749
1075,-73.9968212,40.7204864,4523,-74.0008317,40.7130749
1076,-73.9960312,40.7201656,2161,-73.9867058,40.7159628
1077,-73.99526,40.719867,2161,-73.9867058,40.7159628
1078,-73.9943861,40.7194534,2161,-73.9867058,40.7159628
1079,-73.9996618,40.7340688,1268,-73.9965691,40.7295629
1080,-73.999973,40.734688,1268,-73.9965691,40.7295629
1081,-74.0003548,40.7353213,1268,-73.9965691,40.7295629
1082,-74.000722,40.735926,1268,-73.9965691,40.7295629
1083,-74.001463,40.737168,655,-74.0074994,40.7409399
1084,-74.001755,40.7376609,655,-74.0074994,40.7409399
1085,-74.0020342,40.7381296,655,-74.0074994,40.7409399
1086,-74.0027775,40.739375,655,-74.0074994,40.7409399
1087,-73.9362457,40.8381008,3510,-73.9305458,40.8454272
1088,-73.93665,40.838668,3510,-73.9305458,40.8454272
1089,-73.9372062,40.8394631,3510,-73.9305458,40.8454272
1090,-73.9388015,40.8398976,587,-73.945481,40.8334857
1091,-73.9396778,40.8402585,587,-73.945481,40.8334857
1092,-73.9987971,40.7145118,4523,-74.0008317,40.7130749
1093,-73.998866,40.714995,4523,-74.0008317,40.7130749
1094,-73.9984926,40.7156303,4523,-74.0008317,40.7130749
1095,-73.9977531,40.7168256,4523,-74.0008317,40.7130749
1096,-73.9971031,40.7178782,4523,-74.0008317,40.7130749
1097,-73.9964715,40.7190623,4523,-74.0008317,40.7130749
1098,-73.9954604,40.7216242,1268,-73.9965691,40.7295629
1099,-73.994909,40.723036,1268,-73.9965691,40.7295629
1100,-73.9941439,40.7247613,1268,-73.9965691,40.7295629
1101,-73.9490776,40.797101,4082,-73.9542998,40.8006169
1102,-73.9488495,40.7967511,4082,-73.9542998,40.8006169
1103,-73.9494082,40.7966362,4082,-73.9542998,40.8006169
1104,-73.981372,40.752814,1126,-73.979483,40.755405
1105,-73.9797698,40.7521385,1126,-73.979483,40.755405
1106,-73.9765352,40.7507747,1126,-73.979483,40.755405
1107,-73.9749257,40.7500989,3705,-73.9674498,40.7518428
1108,-73.9740682,40.7497374,3705,-73.9674498,40.7518428
1109,-73.972692,40.749157,3705,-73.9674498,40.7518428
1110,-73.9709149,40.7484063,3705,-73.9674498,40.7518428
1111,-73.9687565,40.74756,2606,-73.973512,40.743782
1112,-73.975475,40.7769053,1429,-73.9759718,40.7762237
1113,-73.9783209,40.7781168,1429,-73.9759718,40.7762237
1114,-73.9811304,40.7792922,1429,-73.9759718,40.7762237
1115,-73.9853738,40.7810789,422,-73.9816869,40.7836714
1116,-73.977655,40.757912,1126,-73.979483,40.755405
1117,-73.9837062,40.7604633,1126,-73.979483,40.755405
1118,-73.9865661,40.7616677,1126,-73.979483,40.755405
1119,-73.9894017,40.7628617,3227,-73.988561,40.7691175
1120,-73.9922415,40.7640575,3388,-74.0010621,40.7619572
1121,-73.9973463,40.766207,3388,-74.0010621,40.7619572
1122,-73.9362503,40.8204537,273,-73.934348,40.8187778
1123,-73.9357508,40.8211205,273,-73.934348,40.8187778
1124,-73.9352815,40.8217395,273,-73.934348,40.8187778
1125,-74.009866,40.705797,3392,-74.0095878,40.7020107
1126,-73.979483,40.755405,1126,-73.979483,40.755405
1127,-73.9883858,40.7591595,1126,-73.979483,40.755405
1128,-73.9912267,40.7603553,1126,-73.979483,40.755405
1129,-73.9940688,40.7615516,3388,-74.0010621,40.7619572
1130,-73.91911,40.859573,968,-73.9189539,40.8644712
1131,-73.919846,40.859898,968,-73.9189539,40.8644712
1132,-73.9595472,40.7987264,4082,-73.9542998,40.8006169
1133,-73.9609759,40.7993247,4174,-73.9666179,40.80414
1134,-73.9624001,40.7999229,4174,-73.9666179,40.80414
1135,-73.9652075,40.8011165,4174,-73.9666179,40.80414
1136,-73.96956,40.802938,4174,-73.9666179,40.80414
1137,-73.9247102,40.8615543,968,-73.9189539,40.8644712
1138,-73.925381,40.8625952,968,-73.9189539,40.8644712
1139,-73.92662,40.864525,968,-73.9189539,40.8644712
1140,-73.928057,40.8662,3458,-73.933427,40.8630268
1141,-73.928722,40.866743,3458,-73.933427,40.8630268
1142,-73.9293463,40.8672563,3458,-73.933427,40.8630268
1143,-73.9739676,40.7629694,3274,-73.971648,40.766143
1144,-73.9723599,40.7622894,3274,-73.971648,40.766143
1145,-73.9706553,40.7615712,3274,-73.971648,40.766143
1146,-73.9691318,40.7609292,3274,-73.971648,40.766143
1147,-73.9675842,40.7602772,3274,-73.971648,40.766143
1148,-73.9652916,40.75931,3705,-73.9674498,40.7518428
1149,-73.960671,40.757364,3705,-73.9674498,40.7518428
1150,-73.9602696,40.7572082,3705,-73.9674498,40.7518428
1151,-73.919458,40.872249,968,-73.9189539,40.8644712
1152,-73.9526176,40.8032558,4082,-73.9542998,40.8006169
1153,-73.952723,40.80419,4082,-73.9542998,40.8006169
1154,-73.95276,40.805028,4082,-73.9542998,40.8006169
1155,-73.952807,40.80587,4082,-73.9542998,40.8006169
1156,-73.952904,40.80755,4082,-73.9542998,40.8006169
1157,-73.952952,40.808396,4082,-73.9542998,40.8006169
1158,-73.953005,40.809237,4082,-73.9542998,40.8006169
1159,-73.953079,40.810094,1886,-73.9607274,40.8175155
1160,-73.952591,40.810765,1886,-73.9607274,40.8175155
1161,-73.952101,40.811442,1886,-73.9607274,40.8175155
1162,-73.951506,40.812008,1281,-73.945613,40.820255
1163,-73.950927,40.812575,1281,-73.945613,40.820255
1164,-73.95035,40.813159,1281,-73.945613,40.820255
1165,-73.948677,40.815692,1281,-73.945613,40.820255
1166,-73.948356,40.816374,1281,-73.945613,40.820255
1167,-73.9476667,40.8178547,1281,-73.945613,40.820255
1168,-73.9473494,40.8185359,1281,-73.945613,40.820255
1169,-73.9470312,40.8192188,1281,-73.945613,40.820255
1170,-73.9467125,40.819903,1281,-73.945613,40.820255
1171,-73.9463959,40.8205827,1281,-73.945613,40.820255
1172,-73.9460796,40.8212618,1281,-73.945613,40.820255
1173,-73.9447664,40.8240379,1281,-73.945613,40.820255
1174,-73.943813,40.825332,1281,-73.945613,40.820255
1175,-73.943357,40.825956,1281,-73.945613,40.820255
1176,-73.9427817,40.8273441,1281,-73.945613,40.820255
1177,-73.9419432,40.8294451,587,-73.945481,40.8334857
1178,-73.941667,40.83016,587,-73.945481,40.8334857
1179,-73.941368,40.830891,587,-73.945481,40.8334857
1180,-73.9408792,40.8323747,587,-73.945481,40.8334857
1181,-73.940653,40.833098,587,-73.945481,40.8334857
1182,-73.94036,40.833786,587,-73.945481,40.8334857
1183,-73.940048,40.8344923,587,-73.945481,40.8334857
1184,-73.9397872,40.8350754,587,-73.945481,40.8334857
1185,-73.9398835,40.8358221,587,-73.945481,40.8334857
1186,-73.9400362,40.8361153,587,-73.945481,40.8334857
1187,-73.9401714,40.8369643,587,-73.945481,40.8334857
1188,-73.939994,40.837714,587,-73.945481,40.8334857
1189,-73.9398455,40.8385135,587,-73.945481,40.8334857
1190,-73.9398826,40.8395698,587,-73.945481,40.8334857
1191,-73.9394804,40.84095,587,-73.945481,40.8334857
1192,-73.9388329,40.842261,587,-73.945481,40.8334857
1193,-73.9384302,40.8429055,3360,-73.9419087,40.8492292
1194,-73.937982,40.843501,3360,-73.9419087,40.8492292
1195,-73.937043,40.844788,3510,-73.9305458,40.8454272
1196,-73.93657,40.845434,3510,-73.9305458,40.8454272
1197,-73.936078,40.846105,3510,-73.9305458,40.8454272
1198,-73.935622,40.846727,3510,-73.9305458,40.8454272
1199,-73.935172,40.847358,3510,-73.9305458,40.8454272
1200,-73.934693,40.847999,3510,-73.9305458,40.8454272
1201,-73.933731,40.849321,3510,-73.9305458,40.8454272
1202,-73.93331,40.849895,3510,-73.9305458,40.8454272
1203,-73.932861,40.850506,3510,-73.9305458,40.8454272
1204,-73.932433,40.851095,3138,-73.931475,40.856851
1205,-73.931995,40.851696,3138,-73.931475,40.856851
1206,-73.931495,40.85238,3138,-73.931475,40.856851
1207,-73.930996,40.853062,3138,-73.931475,40.856851
1208,-73.930539,40.853685,3138,-73.931475,40.856851
1209,-73.930082,40.85431,3138,-73.931475,40.856851
1210,-73.929644,40.854908,3138,-73.931475,40.856851
1211,-73.928411,40.856606,3138,-73.931475,40.856851
1212,-73.928266,40.8568009,3138,-73.931475,40.856851
1213,-73.952408,40.799,4082,-73.9542998,40.8006169
1214,-73.952458,40.799843,4082,-73.9542998,40.8006169
1215,-73.952556,40.80153,4082,-73.9542998,40.8006169
1216,-73.9526063,40.8023361,4082,-73.9542998,40.8006169
1217,-74.0020192,40.7082119,4523,-74.0008317,40.7130749
1218,-74.0016829,40.7077587,4523,-74.0008317,40.7130749
1219,-74.0013172,40.7072869,4523,-74.0008317,40.7130749
1220,-74.002503,40.708846,4523,-74.0008317,40.7130749
1221,-74.0018952,40.7082735,4523,-74.0008317,40.7130749
1222,-74.0014687,40.7078766,4523,-74.0008317,40.7130749
1223,-74.0010232,40.7074429,4523,-74.0008317,40.7130749
1224,-73.9694108,40.7953549,222,-73.9646868,40.7916653
1225,-73.973651,40.797149,3303,-73.9766243,40.7957927
1226,-74.001103,40.733439,1268,-73.9965691,40.7295629
1227,-74.001205,40.733843,1268,-73.9965691,40.7295629
1228,-74.001389,40.734483,1268,-73.9965691,40.7295629
1229,-74.0015794,40.7351299,1268,-73.9965691,40.7295629
1230,-74.0017616,40.7357626,655,-74.0074994,40.7409399
1231,-74.0019538,40.7364365,655,-74.0074994,40.7409399
1232,-74.002136,40.737066,655,-74.0074994,40.7409399
1233,-73.998612,40.732215,1268,-73.9965691,40.7295629
1234,-74.0007095,40.7332427,1268,-73.9965691,40.7295629
1235,-74.0016383,40.7336966,1268,-73.9965691,40.7295629
1236,-73.994064,40.729978,1268,-73.9965691,40.7295629
1237,-73.994822,40.73035,1268,-73.9965691,40.7295629
1238,-73.9955715,40.7307232,1268,-73.9965691,40.7295629
1239,-73.9967699,40.7113819,4523,-74.0008317,40.7130749
1240,-73.9963799,40.7097491,4523,-74.0008317,40.7130749
1241,-74.006021,40.707905,3063,-74.0140487,40.7090879
1242,-73.9424802,40.8322331,587,-73.945481,40.8334857
1243,-73.926863,40.85623,3138,-73.931475,40.856851
1244,-73.9419556,40.7846024,843,-73.9465505,40.7890027
1245,-73.9434977,40.783656,843,-73.9465505,40.7890027
1246,-73.9438919,40.7797131,416,-73.9452574,40.7784828
1247,-73.9435726,40.7792986,416,-73.9452574,40.7784828
1248,-73.9403307,40.7853351,843,-73.9465505,40.7890027
1249,-73.9378507,40.7887016,212,-73.9304732,40.794774
1250,-73.9972984,40.7134688,4523,-74.0008317,40.7130749
1251,-73.9945593,40.7136968,4523,-74.0008317,40.7130749
1252,-73.9939452,40.7137475,4523,-74.0008317,40.7130749
1253,-73.9929765,40.7138283,2161,-73.9867058,40.7159628
1254,-73.9924861,40.713869,2161,-73.9867058,40.7159628
1255,-73.988696,40.7141843,2161,-73.9867058,40.7159628
1256,-73.9871695,40.714317,2161,-73.9867058,40.7159628
1257,-73.9853259,40.714466,2161,-73.9867058,40.7159628
1258,-73.9847045,40.7145165,2161,-73.9867058,40.7159628
1259,-73.9712389,40.7827169,1429,-73.9759718,40.7762237
1260,-73.9740816,40.7839051,422,-73.9816869,40.7836714
1261,-73.9769058,40.7850879,422,-73.9816869,40.7836714
1262,-73.981229,40.786917,422,-73.9816869,40.7836714
1263,-74.0039188,40.7208693,2279,-74.0083464,40.7259304
1264,-74.002971,40.721995,2279,-74.0083464,40.7259304
1265,-74.001127,40.724166,2279,-74.0083464,40.7259304
1266,-74.000101,40.725382,1268,-73.9965691,40.7295629
1267,-73.9990701,40.7266087,1268,-73.9965691,40.7295629
1268,-73.9965691,40.7295629,1268,-73.9965691,40.7295629
1269,-73.982724,40.750959,1126,-73.979483,40.755405
1270,-73.988787,40.753517,1126,-73.979483,40.755405
1271,-73.991633,40.754707,3461,-73.9980331,40.7510669
1272,-73.9944724,40.7559104,3388,-74.0010621,40.7619572
1273,-73.9973146,40.7571006,3388,-74.0010621,40.7619572
1274,-74.01793,40.706175,3063,-74.0140487,40.7090879
1275,-74.0175699,40.7068323,3063,-74.0140487,40.7090879
1276,-74.0171175,40.7074569,3063,-74.0140487,40.7090879
1277,-73.9553867,40.799478,4082,-73.9542998,40.8006169
1278,-73.9386193,40.8173165,1281,-73.945613,40.820255
1279,-73.9414661,40.8185035,1281,-73.945613,40.820255
1280,-73.944231,40.819673,1281,-73.945613,40.820255
1281,-73.945613,40.820255,1281,-73.945613,40.820255
1282,-73.9499097,40.8220613,1281,-73.945613,40.820255
1283,-73.9513029,40.822646,1281,-73.945613,40.820255
1284,-73.95483,40.824126,1281,-73.945613,40.820255
1285,-74.0018089,40.7329507,1268,-73.9965691,40.7295629
1286,-74.0025813,40.7333766,1268,-73.9965691,40.7295629
1287,-74.0122117,40.7027132,3392,-74.0095878,40.7020107
1288,-73.9627815,40.7815298,2705,-73.9621391,40.7763197
1289,-73.979024,40.756032,1126,-73.979483,40.755405
1290,-73.9774168,40.7553543,1126,-73.979483,40.755405
1291,-73.9765158,40.7549743,1126,-73.979483,40.755405
1292,-73.9741902,40.7539937,3705,-73.9674498,40.7518428
1293,-73.972581,40.7533179,3705,-73.9674498,40.7518428
1294,-73.970341,40.752379,3705,-73.9674498,40.7518428
1295,-73.9679547,40.7513638,3705,-73.9674498,40.7518428
1296,-73.952273,40.817221,1886,-73.9607274,40.8175155
1297,-73.9531759,40.8175891,1886,-73.9607274,40.8175155
1298,-73.9552918,40.818484,1886,-73.9607274,40.8175155
1299,-73.9589081,40.8200156,1886,-73.9607274,40.8175155
1300,-73.9417258,40.8127828,3676,-73.9370658,40.8075561
1301,-73.9447402,40.8140578,1281,-73.945613,40.820255
1302,-73.947489,40.815207,1281,-73.945613,40.820255
1303,-73.941771,40.807089,3676,-73.9370658,40.8075561
1304,-73.940161,40.8064102,3676,-73.9370658,40.8075561
1305,-73.9369273,40.8050469,3676,-73.9370658,40.8075561
1306,-73.9353347,40.8043853,3676,-73.9370658,40.8075561
1307,-73.9330838,40.8034327,4200,-73.9301013,40.8020974
1308,-73.9308891,40.8025179,4200,-73.9301013,40.8020974
1309,-73.9898997,40.7295611,1268,-73.9965691,40.7295629
1310,-73.9876651,40.7286043,904,-73.982228,40.727846
1311,-73.98309,40.726666,904,-73.982228,40.727846
1312,-73.9717021,40.7871708,222,-73.9646868,40.7916653
1313,-73.9745254,40.7883489,422,-73.9816869,40.7836714
1314,-73.9798733,40.7906174,422,-73.9816869,40.7836714
1315,-73.9562677,40.7872254,222,-73.9646868,40.7916653
1316,-73.9546527,40.7865547,843,-73.9465505,40.7890027
1317,-73.9529351,40.7858314,843,-73.9465505,40.7890027
1318,-73.9514271,40.7851964,843,-73.9465505,40.7890027
1319,-73.9498372,40.7845271,843,-73.9465505,40.7890027
1320,-73.947588,40.7835688,843,-73.9465505,40.7890027
1321,-73.9452196,40.7825675,416,-73.9452574,40.7784828
1322,-73.9903444,40.72894,1268,-73.9965691,40.7295629
1323,-73.9897967,40.7287072,904,-73.982228,40.727846
1324,-73.9881146,40.727992,904,-73.982228,40.727846
1325,-73.985753,40.726988,904,-73.982228,40.727846
1326,-73.983535,40.726053,904,-73.982228,40.727846
1327,-73.981211,40.725073,904,-73.982228,40.727846
1328,-73.9788469,40.7240764,904,-73.982228,40.727846
1329,-73.976477,40.723078,904,-73.982228,40.727846
1330,-73.9391533,40.821668,1281,-73.945613,40.820255
1331,-73.9419205,40.8228413,1281,-73.945613,40.820255
1332,-73.9429237,40.8232579,1281,-73.945613,40.820255
1333,-73.9438506,40.823648,1281,-73.945613,40.820255
1334,-73.9462259,40.8246448,1281,-73.945613,40.820255
1335,-73.947602,40.8252298,1281,-73.945613,40.820255
1336,-73.9519791,40.8270794,587,-73.945481,40.8334857
1337,-73.99007,40.74088,4319,-73.9864129,40.7402115
1338,-73.996129,40.743431,4319,-73.9864129,40.7402115
1339,-73.9989693,40.74463,3461,-73.9980331,40.7510669
1340,-74.0018592,40.7458555,3461,-73.9980331,40.7510669
1341,-74.004653,40.747023,655,-74.0074994,40.7409399
1342,-73.9373192,40.8242288,4387,-73.9356338,40.8315482
1343,-73.940054,40.825379,4387,-73.9356338,40.8315482
1344,-73.941049,40.825793,1281,-73.945613,40.820255
1345,-73.944366,40.8271923,1281,-73.945613,40.820255
1346,-73.9457415,40.8277683,587,-73.945481,40.8334857
1347,-73.9500819,40.8295858,587,-73.945481,40.8334857
1348,-73.988777,40.7339642,4319,-73.9864129,40.7402115
1349,-73.9878179,40.7352924,4319,-73.9864129,40.7402115
1350,-73.9873953,40.7358767,4319,-73.9864129,40.7402115
1351,-73.9869673,40.7364685,4319,-73.9864129,40.7402115
1352,-73.9865444,40.7370531,4319,-73.9864129,40.7402115
1353,-73.98612,40.73764,4319,-73.9864129,40.7402115
1354,-73.9402901,40.8147543,273,-73.934348,40.8187778
1355,-73.9170165,40.8701354,968,-73.9189539,40.8644712
1356,-73.915746,40.871044,968,-73.9189539,40.8644712
1357,-73.9476327,40.7961696,843,-73.9465505,40.7890027
1358,-73.9458928,40.7954295,843,-73.9465505,40.7890027
1359,-73.9444159,40.7948095,2418,-73.9377697,40.7970162
1360,-73.9428059,40.7941324,843,-73.9465505,40.7890027
1361,-73.940567,40.7931826,2418,-73.9377697,40.7970162
1362,-73.9382001,40.7921784,2418,-73.9377697,40.7970162
1363,-74.009829,40.708117,3392,-74.0095878,40.7020107
1364,-74.011935,40.709306,3063,-74.0140487,40.7090879
1365,-74.012839,40.70971,3063,-74.0140487,40.7090879
1366,-74.007136,40.7063877,3392,-74.0095878,40.7020107
1367,-74.0086352,40.7073347,3392,-74.0095878,40.7020107
1368,-73.9976147,40.753949,3461,-73.9980331,40.7510669
1369,-73.9966605,40.7552114,3461,-73.9980331,40.7510669
1370,-73.9943941,40.7583702,3388,-74.0010621,40.7619572
1371,-73.9939359,40.7589791,3388,-74.0010621,40.7619572
1372,-73.9991493,40.7513227,3461,-73.9980331,40.7510669
1373,-73.9326239,40.8632443,3458,-73.933427,40.8630268
1374,-73.9326052,40.864219,3458,-73.933427,40.8630268
1375,-73.9309931,40.8646389,3458,-73.933427,40.8630268
1376,-73.9314679,40.8639056,3458,-73.933427,40.8630268
1377,-73.9877451,40.7440672,4319,-73.9864129,40.7402115
1378,-73.993813,40.746618,3461,-73.9980331,40.7510669
1379,-73.9966452,40.7478218,3461,-73.9980331,40.7510669
1380,-74.0023198,40.7502203,3461,-73.9980331,40.7510669
1381,-74.0075669,40.7523939,3461,-73.9980331,40.7510669
1382,-73.983255,40.710816,2161,-73.9867058,40.7159628
1383,-73.9833098,40.7113401,2161,-73.9867058,40.7159628
1384,-74.0059661,40.7203782,2279,-74.0083464,40.7259304
1385,-74.0064195,40.7204244,2279,-74.0083464,40.7259304
1386,-74.006671,40.7204501,2279,-74.0083464,40.7259304
1387,-74.0056591,40.7200755,2279,-74.0083464,40.7259304
1388,-74.0100069,40.7207656,2279,-74.0083464,40.7259304
1389,-73.9491739,40.7909541,843,-73.9465505,40.7890027
1390,-73.9476849,40.7903168,843,-73.9465505,40.7890027
1391,-73.9460871,40.7896375,843,-73.9465505,40.7890027
1392,-73.952522,40.792347,843,-73.9465505,40.7890027
1393,-73.950917,40.791675,843,-73.9465505,40.7890027
1394,-73.941478,40.787692,843,-73.9465505,40.7890027
1395,-73.9438642,40.7886856,843,-73.9465505,40.7890027
1396,-73.9916255,40.7245907,1268,-73.9965691,40.7295629
1397,-73.9913924,40.7250585,1268,-73.9965691,40.7295629
1398,-73.9350005,40.8279913,4387,-73.9356338,40.8315482
1399,-73.984076,40.749102,1126,-73.979483,40.755405
1400,-73.982473,40.748432,2606,-73.973512,40.743782
1401,-73.9807612,40.7477162,2606,-73.973512,40.743782
1402,-73.979238,40.747068,2606,-73.973512,40.743782
1403,-73.9776265,40.7463908,2606,-73.973512,40.743782
1404,-73.9767914,40.7460357,2606,-73.973512,40.743782
1405,-73.975394,40.745442,2606,-73.973512,40.743782
1406,-73.9747494,40.7451721,2606,-73.973512,40.743782
1407,-73.973024,40.7444495,2606,-73.973512,40.743782
1408,-73.9355668,40.8417005,3510,-73.9305458,40.8454272
1409,-73.937028,40.842314,3510,-73.9305458,40.8454272
1410,-73.942459,40.844601,3360,-73.9419087,40.8492292
1411,-73.9353154,40.8404757,3510,-73.9305458,40.8454272
1412,-73.9360326,40.8410606,3510,-73.9305458,40.8454272
1413,-73.945052,40.802599,2418,-73.9377697,40.7970162
1414,-73.9434367,40.801918,2418,-73.9377697,40.7970162
1415,-73.9416923,40.8011826,2418,-73.9377697,40.7970162
1416,-73.9402073,40.8005566,2418,-73.9377697,40.7970162
1417,-73.9386046,40.7998809,2418,-73.9377697,40.7970162
1418,-73.936361,40.798935,2418,-73.9377697,40.7970162
1419,-73.9339911,40.7979358,2418,-73.9377697,40.7970162
1420,-73.931743,40.796988,212,-73.9304732,40.794774
1421,-73.9801203,40.7705324,1429,-73.9759718,40.7762237
1422,-73.9796618,40.7711614,1429,-73.9759718,40.7762237
1423,-73.9792043,40.771789,1429,-73.9759718,40.7762237
1424,-73.9787421,40.772423,1429,-73.9759718,40.7762237
1425,-73.9778392,40.7736617,1429,-73.9759718,40.7762237
1426,-73.9773811,40.7742903,1429,-73.9759718,40.7762237
1427,-73.9769212,40.7749212,1429,-73.9759718,40.7762237
1428,-73.9764644,40.7755479,1429,-73.9759718,40.7762237
1429,-73.9759718,40.7762237,1429,-73.9759718,40.7762237
1430,-73.9750084,40.7775454,1429,-73.9759718,40.7762237
1431,-73.9745519,40.7781717,1429,-73.9759718,40.7762237
1432,-73.9740852,40.7788119,1429,-73.9759718,40.7762237
1433,-73.9707754,40.7833527,1429,-73.9759718,40.7762237
1434,-73.967036,40.7884813,222,-73.9646868,40.7916653
1435,-73.966569,40.7891235,222,-73.9646868,40.7916653
1436,-73.966094,40.7897401,222,-73.9646868,40.7916653
1437,-73.9656281,40.7903716,222,-73.9646868,40.7916653
1438,-73.965178,40.7909938,222,-73.9646868,40.7916653
1439,-73.9623766,40.794859,222,-73.9646868,40.7916653
1440,-73.9619156,40.7954892,222,-73.9646868,40.7916653
1441,-73.9614548,40.7961189,222,-73.9646868,40.7916653
1442,-73.9609956,40.7967466,222,-73.9646868,40.7916653
1443,-73.9605349,40.7973764,222,-73.9646868,40.7916653
1444,-73.9590861,40.7993567,4082,-73.9542998,40.8006169
1445,-73.9586275,40.7999836,4082,-73.9542998,40.8006169
1446,-73.9583409,40.8003736,4082,-73.9542998,40.8006169
1447,-73.9610568,40.8017903,4174,-73.9666179,40.80414
1448,-73.9600733,40.8047062,4174,-73.9666179,40.80414
1449,-73.9598269,40.8054364,4174,-73.9666179,40.80414
1450,-73.9572422,40.8093983,1886,-73.9607274,40.8175155
1451,-73.946974,40.799961,2418,-73.9377697,40.7970162
1452,-73.9453598,40.7992846,2418,-73.9377697,40.7970162
1453,-73.9435868,40.7985914,2418,-73.9377697,40.7970162
1454,-73.9421164,40.797951,2418,-73.9377697,40.7970162
1455,-73.9405064,40.7972819,2418,-73.9377697,40.7970162
1456,-73.9359046,40.7953221,212,-73.9304732,40.794774
1457,-73.9336366,40.7943718,212,-73.9304732,40.794774
1458,-73.918927,40.861142,968,-73.9189539,40.8644712
1459,-73.920774,40.861936,968,-73.9189539,40.8644712
1460,-73.992463,40.748469,3461,-73.9980331,40.7510669
1461,-73.992006,40.749101,3461,-73.9980331,40.7510669
1462,-73.9995899,40.714465,4523,-74.0008317,40.7130749
1463,-73.9985963,40.7171195,4523,-74.0008317,40.7130749
1464,-73.9979382,40.7181633,4523,-74.0008317,40.7130749
1465,-73.9972983,40.7193413,4523,-74.0008317,40.7130749
1466,-73.9957075,40.7233679,1268,-73.9965691,40.7295629
1467,-73.995351,40.724072,1268,-73.9965691,40.7295629
1468,-73.9948703,40.7250181,1268,-73.9965691,40.7295629
1469,-73.9613814,40.7802255,2705,-73.9621391,40.7763197
1470,-73.959774,40.779542,2705,-73.9621391,40.7763197
